query_id,query,pg_time,neo_time,speedup,neo_plan
0,"-- Query 1a
SELECT MIN(mc.note) AS production_note,
       MIN(t.title) AS movie_title,
       MIN(t.production_year) AS movie_year
FROM company_type AS ct,
     info_type AS it,
     movie_companies AS mc,
     movie_info_idx AS mi_idx,
     title AS t
WHERE ct.kind = 'production companies'
  AND it.info = 'top 250 rank'
  AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'
  AND (mc.note LIKE '%(co-production)%'
       OR mc.note LIKE '%(presents)%')
  AND ct.id = mc.company_type_id
  AND t.id = mc.movie_id
  AND t.id = mi_idx.movie_id
  AND mc.movie_id = mi_idx.movie_id
  AND it.id = mi_idx.info_type_id",0.0548701286315918,0.03416800498962402,1.6058920808591106,"hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
  hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
    hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
      hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
        hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
          hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
            hash_join(info_type,movie_info,movie_info_idx,title,movie_companies)
              hash_join(title,movie_info_idx,movie_companies,movie_info)
                hash_join(title,movie_companies,movie_info)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_info)
                table_scan(movie_info_idx)
              table_scan(info_type)
            table_scan(company_type)
          table_scan(company_type)
        table_scan(info_type)
      table_scan(movie_companies)
    table_scan(movie_info_idx)
  table_scan(title)"
1,"-- Query 1b
SELECT MIN(mc.note) AS production_note,
       MIN(t.title) AS movie_title,
       MIN(t.production_year) AS movie_year
FROM company_type AS ct,
     info_type AS it,
     movie_companies AS mc,
     movie_info_idx AS mi_idx,
     title AS t
WHERE ct.kind = 'production companies'
  AND it.info = 'bottom 10 rank'
  AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'
  AND t.production_year BETWEEN 2005 AND 2010
  AND ct.id = mc.company_type_id
  AND t.id = mc.movie_id
  AND t.id = mi_idx.movie_id
  AND mc.movie_id = mi_idx.movie_id
  AND it.id = mi_idx.info_type_id",0.033701181411743164,0.03399491310119629,0.9913595399235544,"hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
  hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
    hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
      hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
        hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
          hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
            hash_join(info_type,movie_info,movie_info_idx,title,movie_companies)
              hash_join(title,movie_info_idx,movie_companies,movie_info)
                hash_join(title,movie_companies,movie_info)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_info)
                table_scan(movie_info_idx)
              table_scan(info_type)
            table_scan(company_type)
          table_scan(company_type)
        table_scan(info_type)
      table_scan(movie_companies)
    table_scan(movie_info_idx)
  table_scan(title)"
2,"-- Query 1c
SELECT MIN(mc.note) AS production_note,
       MIN(t.title) AS movie_title,
       MIN(t.production_year) AS movie_year
FROM company_type AS ct,
     info_type AS it,
     movie_companies AS mc,
     movie_info_idx AS mi_idx,
     title AS t
WHERE ct.kind = 'production companies'
  AND it.info = 'top 250 rank'
  AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'
  AND (mc.note LIKE '%(co-production)%')
  AND t.production_year >2010
  AND ct.id = mc.company_type_id
  AND t.id = mc.movie_id
  AND t.id = mi_idx.movie_id
  AND mc.movie_id = mi_idx.movie_id
  AND it.id = mi_idx.info_type_id",0.03475308418273926,0.03558182716369629,0.9767088132617713,"hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
  hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
    hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
      hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
        hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
          hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
            hash_join(info_type,movie_info,movie_info_idx,title,movie_companies)
              hash_join(title,movie_info_idx,movie_companies,movie_info)
                hash_join(title,movie_companies,movie_info)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_info)
                table_scan(movie_info_idx)
              table_scan(info_type)
            table_scan(company_type)
          table_scan(company_type)
        table_scan(info_type)
      table_scan(movie_companies)
    table_scan(movie_info_idx)
  table_scan(title)"
3,"-- Query 1d
SELECT MIN(mc.note) AS production_note,
       MIN(t.title) AS movie_title,
       MIN(t.production_year) AS movie_year
FROM company_type AS ct,
     info_type AS it,
     movie_companies AS mc,
     movie_info_idx AS mi_idx,
     title AS t
WHERE ct.kind = 'production companies'
  AND it.info = 'bottom 10 rank'
  AND mc.note NOT LIKE '%(as Metro-Goldwyn-Mayer Pictures)%'
  AND t.production_year >2000
  AND ct.id = mc.company_type_id
  AND t.id = mc.movie_id
  AND t.id = mi_idx.movie_id
  AND mc.movie_id = mi_idx.movie_id
  AND it.id = mi_idx.info_type_id",0.0344388484954834,0.03341412544250488,1.0306673611656165,"hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
  hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
    hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
      hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
        hash_join(info_type,movie_info,movie_info_idx,title,company_type,movie_companies)
          hash_join(info_type,movie_info_idx,movie_info,title,company_type,movie_companies)
            hash_join(info_type,movie_info,movie_info_idx,title,movie_companies)
              hash_join(title,movie_info_idx,movie_companies,movie_info)
                hash_join(title,movie_companies,movie_info)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_info)
                table_scan(movie_info_idx)
              table_scan(info_type)
            table_scan(company_type)
          table_scan(company_type)
        table_scan(info_type)
      table_scan(movie_companies)
    table_scan(movie_info_idx)
  table_scan(title)"
4,"-- Query 2a
SELECT MIN(t.title) AS movie_title
FROM company_name AS cn,
     keyword AS k,
     movie_companies AS mc,
     movie_keyword AS mk,
     title AS t
WHERE cn.country_code ='[de]'
  AND k.keyword ='character-name-in-title'
  AND cn.id = mc.company_id
  AND mc.movie_id = t.id
  AND t.id = mk.movie_id
  AND mk.keyword_id = k.id
  AND mc.movie_id = mk.movie_id",0.3097567558288574,0.26871395111083984,1.1527379004638585,"hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
  hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
    hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
      hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
        hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
          hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
            hash_join(title,company_name,movie_keyword,movie_companies,name)
              hash_join(title,company_name,movie_companies,movie_keyword)
                hash_join(title,movie_companies,movie_keyword)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_keyword)
                table_scan(company_name)
              table_scan(name)
            table_scan(keyword)
          table_scan(company_name)
        table_scan(keyword)
      table_scan(movie_companies)
    table_scan(movie_keyword)
  table_scan(title)"
5,"-- Query 2b
SELECT MIN(t.title) AS movie_title
FROM company_name AS cn,
     keyword AS k,
     movie_companies AS mc,
     movie_keyword AS mk,
     title AS t
WHERE cn.country_code ='[nl]'
  AND k.keyword ='character-name-in-title'
  AND cn.id = mc.company_id
  AND mc.movie_id = t.id
  AND t.id = mk.movie_id
  AND mk.keyword_id = k.id
  AND mc.movie_id = mk.movie_id",0.2764620780944824,0.26291322708129883,1.0515335464997124,"hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
  hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
    hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
      hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
        hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
          hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
            hash_join(title,company_name,movie_keyword,movie_companies,name)
              hash_join(title,company_name,movie_companies,movie_keyword)
                hash_join(title,movie_companies,movie_keyword)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_keyword)
                table_scan(company_name)
              table_scan(name)
            table_scan(keyword)
          table_scan(company_name)
        table_scan(keyword)
      table_scan(movie_companies)
    table_scan(movie_keyword)
  table_scan(title)"
6,"-- Query 2c
SELECT MIN(t.title) AS movie_title
FROM company_name AS cn,
     keyword AS k,
     movie_companies AS mc,
     movie_keyword AS mk,
     title AS t
WHERE cn.country_code ='[sm]'
  AND k.keyword ='character-name-in-title'
  AND cn.id = mc.company_id
  AND mc.movie_id = t.id
  AND t.id = mk.movie_id
  AND mk.keyword_id = k.id
  AND mc.movie_id = mk.movie_id",0.253878116607666,0.2557239532470703,0.9927819173137022,"hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
  hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
    hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
      hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
        hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
          hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
            hash_join(title,company_name,movie_keyword,movie_companies,name)
              hash_join(title,company_name,movie_companies,movie_keyword)
                hash_join(title,movie_companies,movie_keyword)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_keyword)
                table_scan(company_name)
              table_scan(name)
            table_scan(keyword)
          table_scan(company_name)
        table_scan(keyword)
      table_scan(movie_companies)
    table_scan(movie_keyword)
  table_scan(title)"
7,"-- Query 2d
SELECT MIN(t.title) AS movie_title
FROM company_name AS cn,
     keyword AS k,
     movie_companies AS mc,
     movie_keyword AS mk,
     title AS t
WHERE cn.country_code ='[us]'
  AND k.keyword ='character-name-in-title'
  AND cn.id = mc.company_id
  AND mc.movie_id = t.id
  AND t.id = mk.movie_id
  AND mk.keyword_id = k.id
  AND mc.movie_id = mk.movie_id",0.37738895416259766,0.3503270149230957,1.0772476517274656,"hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
  hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
    hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
      hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
        hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
          hash_join(title,company_name,keyword,movie_keyword,movie_companies,name)
            hash_join(title,company_name,movie_keyword,movie_companies,name)
              hash_join(title,company_name,movie_companies,movie_keyword)
                hash_join(title,movie_companies,movie_keyword)
                  hash_join(title,movie_companies)
                    table_scan(title)
                    table_scan(movie_companies)
                  table_scan(movie_keyword)
                table_scan(company_name)
              table_scan(name)
            table_scan(keyword)
          table_scan(company_name)
        table_scan(keyword)
      table_scan(movie_companies)
    table_scan(movie_keyword)
  table_scan(title)"
8,"-- Query 3a
SELECT MIN(t.title) AS movie_title
FROM keyword AS k,
     movie_info AS mi,
     movie_keyword AS mk,
     title AS t
WHERE k.keyword LIKE '%sequel%'
  AND mi.info IN ('Sweden',
                  'Norway',
                  'Germany',
                  'Denmark',
                  'Swedish',
                  'Denish',
                  'Norwegian',
                  'German')
  AND t.production_year > 2005
  AND t.id = mi.movie_id
  AND t.id = mk.movie_id
  AND mk.movie_id = mi.movie_id
  AND k.id = mk.keyword_id",0.13930678367614746,0.09698987007141113,1.4363024053293347,"hash_join(title,keyword,movie_info,movie_keyword)
  hash_join(title,keyword,movie_info,movie_keyword)
    hash_join(title,keyword,movie_info,movie_keyword)
      hash_join(title,keyword,movie_info,movie_keyword)
        hash_join(title,keyword,movie_info,movie_keyword)
          hash_join(title,movie_info,movie_keyword)
            hash_join(title,movie_info)
              table_scan(title)
              table_scan(movie_info)
            table_scan(movie_keyword)
          table_scan(keyword)
        table_scan(keyword)
      table_scan(movie_info)
    table_scan(movie_keyword)
  table_scan(title)"
9,"-- Query 3b
SELECT MIN(t.title) AS movie_title
FROM keyword AS k,
     movie_info AS mi,
     movie_keyword AS mk,
     title AS t
WHERE k.keyword LIKE '%sequel%'
  AND mi.info IN ('Bulgaria')
  AND t.production_year > 2010
  AND t.id = mi.movie_id
  AND t.id = mk.movie_id
  AND mk.movie_id = mi.movie_id
  AND k.id = mk.keyword_id",0.06224799156188965,0.05489993095397949,1.1338446238497049,"hash_join(title,keyword,movie_info,movie_keyword)
  hash_join(title,keyword,movie_info,movie_keyword)
    hash_join(title,keyword,movie_info,movie_keyword)
      hash_join(title,keyword,movie_info,movie_keyword)
        hash_join(title,keyword,movie_info,movie_keyword)
          hash_join(title,movie_info,movie_keyword)
            hash_join(title,movie_info)
              table_scan(title)
              table_scan(movie_info)
            table_scan(movie_keyword)
          table_scan(keyword)
        table_scan(keyword)
      table_scan(movie_info)
    table_scan(movie_keyword)
  table_scan(title)"
